,dp_opt,wopt,evecs,evals,evec_sim,dU,dp_diag,tdr_overall,pca,active,pair,snr1,snr2,cat_cat,tar_tar,cat_tar,ref_tar,ref_ref,ref_cat,aref_tar,aref_cat,aref_ref,f1,f2,DI,site,area
0,13.58688,"[[-3.48865459]
 [ 1.03624333]]","[[-0.38048461 -0.92478725]
 [-0.92478725  0.38048461]]",[6.16152996 0.97248188],0.9958825,[[-4.12133717 -0.76337527]],8.865438,True,False,False,STIM_3732_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,32.257645,"[[6.30775485]
 [2.24617563]]","[[ 0.37487567 -0.9270751 ]
 [-0.9270751  -0.37487567]]",[6.17867478 0.70978765],0.92704403,[[5.05582279 0.16327907]],17.696955,False,False,False,STIM_3732_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,25.529669,"[[-4.0403813 ]
 [ 5.05056924]]","[[ 0.82468854 -0.56558713]
 [ 0.56558713  0.82468854]]",[5.25849504 0.58501542],0.90538704,[[-4.19641483  1.69774004]],17.540245,False,True,False,STIM_3732_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,15.349323,"[[-2.74732774]
 [ 0.98244453]]","[[-0.51823169 -0.85524027]
 [-0.85524027  0.51823169]]",[4.50802378 1.69034218],0.9906302,[[-5.49599581  0.25448913]],12.75364,True,False,True,STIM_3732_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,35.913845,"[[5.31026665]
 [2.38882463]]","[[ 0.49488695 -0.86895737]
 [-0.86895737 -0.49488695]]",[4.52980287 1.02774139],0.948575,[[6.41460333 0.77468638]],24.384626,False,False,True,STIM_3732_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,42.599384,"[[-4.43197479]
 [ 6.71804446]]","[[ 0.87559955 -0.48303772]
 [ 0.48303772  0.87559955]]",[4.18710972 0.6355081 ],0.9567579,[[-4.79302759  3.17902122]],42.59865,False,True,True,STIM_3732_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,9.523947,"[[-2.31830725]
 [ 0.91683482]]","[[-0.52556409 -0.85075401]
 [-0.85075401  0.52556409]]",[6.40788285 1.37678715],0.9265746,[[-4.35106479 -0.61424188]],6.148728,True,False,False,STIM_3732_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,26.93963,"[[5.36012314]
 [2.04657596]]","[[ 0.40632854 -0.91372705]
 [-0.91372705 -0.40632854]]",[6.92851691 0.80069749],0.9117847,[[ 5.05862721 -0.08562286]],13.938914,False,False,False,STIM_3732_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,21.343391,"[[-3.28273315]
 [ 4.38960025]]","[[ 0.85039386 -0.52614664]
 [ 0.52614664  0.85039386]]",[5.62243253 0.67209702],0.88225865,[[-4.23558714  1.6947077 ]],16.112343,False,True,False,STIM_3732_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,3732,5657,inf,CRD017c,A1
0,8.05325,"[[-2.28653295]
 [ 1.28137416]]","[[-0.631925   -0.77502954]
 [-0.77502954  0.631925  ]]",[4.64534651 1.06584891],0.9942835,[[-3.45909133  0.11232003]],4.9751487,True,False,True,STIM_3732_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,3732,5657,inf,CRD017c,A1
0,32.80784,"[[5.27499084]
 [2.63609212]]","[[ 0.48900029 -0.87228362]
 [-0.87228362 -0.48900029]]",[4.80009224 0.93472723],0.8959998,[[5.46002204 1.51977713]],21.553633,False,False,True,STIM_3732_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,3732,5657,inf,CRD017c,A1
0,35.268265,"[[-3.87327137]
 [ 6.65700759]]","[[ 0.89193657 -0.45216054]
 [ 0.45216054  0.89193657]]",[4.33561958 0.58205022],0.9427891,[[-3.74319025  3.12000118]],32.68468,False,True,True,STIM_3732_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,3732,5657,inf,CRD017c,A1
0,5.058266,"[[-1.69290786]
 [ 0.53068015]]","[[-0.45140113 -0.89232114]
 [-0.89232114  0.45140113]]",[7.33616031 1.44904709],0.97741926,[[-3.22547341 -0.75782613]],3.4157493,True,False,False,STIM_3732_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,3732,5657,inf,CRD017c,A1
0,13.165964,"[[3.49850078]
 [1.21403519]]","[[ 0.39199618 -0.91996684]
 [-0.91996684 -0.39199618]]",[7.39179728 0.92955249],0.89126897,[[ 3.89680117 -0.38466547]],7.3916063,False,False,False,STIM_3732_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,3732,5657,inf,CRD017c,A1
0,9.355755,"[[-1.93370029]
 [ 2.48722302]]","[[ 0.85195889 -0.52360867]
 [ 0.52360867  0.85195889]]",[6.55454638 0.87444507],0.89903486,[[-3.36093478  1.14855587]],6.584813,False,True,False,STIM_3732_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,3732,5657,inf,CRD017c,A1
0,3.9253285,"[[-1.74610262]
 [ 0.87161834]]","[[-0.61131719 -0.79138568]
 [-0.79138568  0.61131719]]",[4.06105246 0.912766  ],0.96820694,[[-2.32058251 -0.14530053]],2.4248884,True,False,True,STIM_4287_STIM_4925,inf,inf,False,False,False,False,True,False,False,False,False,4287,4925,inf,CRD017c,A1
0,8.609612,"[[3.04464601]
 [1.11132652]]","[[ 0.42092203 -0.90709682]
 [-0.90709682 -0.42092203]]",[4.30274064 0.7946031 ],0.9745599,[[2.82311682 0.01279681]],5.6465635,False,False,True,STIM_4287_STIM_4925,inf,inf,False,False,False,False,True,False,False,False,False,4287,4925,inf,CRD017c,A1
0,13.046024,"[[-3.3533767 ]
 [ 4.76237265]]","[[ 0.84724766 -0.53119808]
 [ 0.53119808  0.84724766]]",[3.87209564 0.37455548],0.99729544,[[-2.17872479  1.2052689 ]],12.105937,False,True,True,STIM_4287_STIM_4925,inf,inf,False,False,False,False,True,False,False,False,False,4287,4925,inf,CRD017c,A1
0,1.5338802,"[[-0.95609766]
 [ 0.31854047]]","[[-0.50023047 -0.8658923 ]
 [-0.8658923   0.50023047]]",[4.31815236 1.39225617],0.99989957,[[-1.62743948 -0.06941287]],1.211587,True,False,False,STIM_4287_STIM_4925,inf,inf,False,False,False,False,True,False,False,False,False,4287,4925,inf,CRD017c,A1
0,11.595488,"[[5.0987703 ]
 [1.94297512]]","[[ 0.37975545 -0.92508691]
 [-0.92508691 -0.37975545]]",[4.44919417 0.38683713],0.9997443,[[2.18662098 0.22975575]],5.3428454,False,False,False,STIM_4287_STIM_4925,inf,inf,False,False,False,False,True,False,False,False,False,4287,4925,inf,CRD017c,A1
0,8.69047,"[[-3.01080839]
 [ 5.22937761]]","[[ 0.88802694 -0.45979143]
 [ 0.45979143  0.88802694]]",[3.71421871 0.23174073],0.9975079,[[-1.53041022  0.78072348]],8.447268,False,True,False,STIM_4287_STIM_4925,inf,inf,False,False,False,False,True,False,False,False,False,4287,4925,inf,CRD017c,A1
0,6.0483546,"[[-2.2900824 ]
 [ 0.89753242]]","[[-0.5273719  -0.84963455]
 [-0.84963455  0.5273719 ]]",[3.54864625 0.91340833],0.87178826,[[-2.71042852 -0.17687368]],4.2418466,True,False,True,STIM_4287_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4287,5657,inf,CRD017c,A1
0,15.809793,"[[3.59380267]
 [1.50439602]]","[[ 0.48476687 -0.8746434 ]
 [-0.8746434  -0.48476687]]",[3.49641857 1.01182855],0.9862306,[[4.1498238  0.59568452]],12.16284,False,False,True,STIM_4287_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4287,5657,inf,CRD017c,A1
0,14.92658,"[[-2.78187815]
 [ 3.61504648]]","[[ 0.84222477 -0.53912655]
 [ 0.53912655  0.84222477]]",[3.72391992 0.69476937],0.9978771,[[-2.93794451  1.86818532]],14.665161,False,True,True,STIM_4287_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4287,5657,inf,CRD017c,A1
0,2.54634,"[[-1.03482584]
 [ 0.33031909]]","[[-0.61988689 -0.78469118]
 [-0.78469118  0.61988689]]",[5.71270044 1.65549095],0.9831779,[[-2.67457441 -0.67019681]],1.9016426,True,False,False,STIM_4287_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4287,5657,inf,CRD017c,A1
0,13.418045,"[[3.97048079]
 [1.89123245]]","[[ 0.50176041 -0.86500664]
 [-0.86500664 -0.50176041]]",[5.81867921 0.65988404],0.95206034,[[ 3.54233576 -0.34196264]],5.872857,False,False,False,STIM_4287_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4287,5657,inf,CRD017c,A1
0,9.906689,"[[-2.36682962]
 [ 4.40740709]]","[[ 0.91880109 -0.39472087]
 [ 0.39472087  0.91880109]]",[5.14563207 0.35966071],0.98760027,[[-2.76388574  0.76349709]],6.7656817,False,True,False,STIM_4287_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4287,5657,inf,CRD017c,A1
0,3.8787491,"[[-1.57004941]
 [ 1.15070518]]","[[ 0.78443435 -0.62021186]
 [ 0.62021186  0.78443435]]",[4.56706517 0.75368462],0.97734976,[[-2.73259941 -0.35766505]],2.032124,True,False,True,STIM_4287_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4287,6498,inf,CRD017c,A1
0,26.715784,"[[4.96485161]
 [2.80493481]]","[[ 0.5499097  -0.83522411]
 [-0.83522411 -0.5499097 ]]",[4.72821027 0.80346332],0.9881248,[[4.82533774 0.98351586]],15.016636,False,False,True,STIM_4287_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4287,6498,inf,CRD017c,A1
0,24.478611,"[[-3.27489522]
 [ 6.01036272]]","[[ 0.91458465 -0.4043945 ]
 [ 0.4043945   0.91458465]]",[4.32006889 0.4964782 ],0.9413574,[[-3.60035811  2.11099008]],24.391045,False,True,True,STIM_4287_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4287,6498,inf,CRD017c,A1
0,2.7416172,"[[-1.06930985]
 [ 0.24989453]]","[[-0.56255268 -0.82676144]
 [-0.82676144  0.56255268]]",[6.14300081 1.6986934 ],0.9951449,[[-2.80384154 -1.02666611]],2.1288931,True,False,False,STIM_4287_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4287,6498,inf,CRD017c,A1
0,15.677613,"[[4.05565122]
 [2.23105588]]","[[ 0.56008584 -0.82843458]
 [-0.82843458 -0.56008584]]",[5.95924338 0.68764148],0.9463331,[[ 4.03843862 -0.31414949]],6.4228177,False,False,False,STIM_4287_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4287,6498,inf,CRD017c,A1
0,13.388136,"[[-2.6494938 ]
 [ 5.55099802]]","[[ 0.93555593 -0.35317856]
 [ 0.35317856  0.93555593]]",[5.60597662 0.31631814],0.97802144,[[-3.40281422  0.78767833]],8.552103,False,True,False,STIM_4287_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4287,6498,inf,CRD017c,A1
0,11.117573,"[[-2.31014507]
 [ 2.67719544]]","[[ 0.76269126 -0.64676275]
 [ 0.64676275  0.76269126]]",[4.5405036  0.88884073],0.9872462,[[-2.13806564  2.30776229]],10.821171,True,False,True,STIM_4287_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4287,7464,inf,CRD017c,A1
0,51.04155,"[[9.66951309]
 [1.95355653]]","[[ 0.2044992  -0.97886673]
 [-0.97886673 -0.2044992 ]]",[4.8851645  0.52430348],0.9427414,[[5.12784736 0.74620944]],39.45226,False,False,True,STIM_4287_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4287,7464,inf,CRD017c,A1
0,30.049175,"[[-3.34691731]
 [ 7.51682833]]","[[ 0.91323853 -0.40742532]
 [ 0.40742532  0.91323853]]",[4.55234629 0.44382571],0.94973093,[[-1.46288909  3.34622593]],15.603591,False,True,True,STIM_4287_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4287,7464,inf,CRD017c,A1
0,3.6824658,"[[-1.21586005]
 [ 1.06260985]]","[[ 0.74933288 -0.6621935 ]
 [ 0.6621935   0.74933288]]",[3.69616223 1.37396314],0.90509397,[[-2.03149686  1.1410114 ]],3.474838,True,False,False,STIM_4287_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4287,7464,inf,CRD017c,A1
0,16.481787,"[[4.45988867]
 [0.33863945]]","[[ 0.10983485 -0.99394985]
 [-0.99394985 -0.10983485]]",[3.92708559 0.82022382],0.9042228,[[ 3.71040584 -0.19551836]],15.914782,False,False,False,STIM_4287_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4287,7464,inf,CRD017c,A1
0,14.333577,"[[-2.26382724]
 [ 5.96170992]]","[[ 0.94773842 -0.3190484 ]
 [ 0.3190484   0.94773842]]",[3.4043459  0.34800898],0.9491359,[[-1.49298839  1.83734355]],10.172205,False,True,False,STIM_4287_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4287,7464,inf,CRD017c,A1
0,13.021041,"[[-2.69656016]
 [ 0.48985677]]","[[-0.41774599 -0.90856386]
 [-0.90856386  0.41774599]]",[5.1428586  1.50886763],0.8449939,[[-5.10319232 -1.51069455]],10.783351,True,False,True,STIM_4287_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,23.022009,"[[4.01781321]
 [1.15929564]]","[[ 0.38953084 -0.92101342]
 [-0.92101342 -0.38953084]]",[5.46724967 1.25698499],0.8948067,[[ 5.86597465 -0.47130495]],17.327383,False,False,True,STIM_4287_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,28.935566,"[[-4.21283561]
 [ 4.62991701]]","[[ 0.81478768 -0.57975947]
 [ 0.57975947  0.81478768]]",[4.65874562 0.6816127 ],0.99857646,[[-5.29649436  1.4303294 ]],17.161036,False,True,True,STIM_4287_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,6.566159,"[[-1.94357265]
 [ 0.39205378]]","[[-0.43332122 -0.90123955]
 [-0.90123955  0.43332122]]",[4.8253269  1.46606292],0.9968544,[[-3.56099963 -0.90523952]],5.4096675,True,False,False,STIM_4287_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,25.860317,"[[5.55268027]
 [3.20556158]]","[[ 0.56949995 -0.82199137]
 [-0.82199137 -0.56949995]]",[4.51352737 0.60263094],0.98062813,[[4.52066461 0.23662405]],11.625168,False,False,False,STIM_4287_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,21.176712,"[[-3.98959506]
 [ 7.02596541]]","[[ 0.90876412 -0.41731016]
 [ 0.41731016  0.90876412]]",[4.13652495 0.29609178],0.99074423,[[-3.60196309  0.96874072]],13.256343,False,True,False,STIM_4287_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,9.474232,"[[-2.17429986]
 [ 0.89124778]]","[[-0.59616405 -0.80286265]
 [-0.80286265  0.59616405]]",[4.56532767 1.53042558],0.95532674,[[-4.37824599 -0.05092602]],7.2773113,True,False,True,STIM_4287_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,17.306305,"[[3.55915327]
 [2.33090064]]","[[ 0.68035052 -0.73288688]
 [-0.73288688 -0.68035052]]",[4.41427697 0.85612925],0.99136937,[[4.77356531 0.13576489]],9.454635,False,False,True,STIM_4287_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,20.947876,"[[-3.063678  ]
 [ 4.72630706]]","[[ 0.88727154 -0.46124745]
 [ 0.46124745  0.88727154]]",[4.47879085 0.62511259],0.9744536,[[-3.75578982  1.99761556]],20.451551,False,True,True,STIM_4287_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,5.207907,"[[-1.46782347]
 [ 0.47111287]]","[[-0.63734808 -0.77057604]
 [-0.77057604  0.63734808]]",[5.23794298 1.70410498],0.9768738,[[-3.79072725 -0.75610612]],4.0187793,True,False,False,STIM_4287_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,27.003796,"[[5.94953701]
 [3.75100622]]","[[ 0.58770885 -0.8090725 ]
 [-0.8090725  -0.58770885]]",[5.57948818 0.52410407],0.98768675,[[4.49010775 0.07724131]],9.077957,False,False,False,STIM_4287_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,18.328783,"[[-3.3350506 ]
 [ 6.40505147]]","[[ 0.92533229 -0.37915716]
 [ 0.37915716  0.92533229]]",[4.56739804 0.31623778],0.9824148,[[-3.64113539  0.96570838]],12.6720705,False,True,False,STIM_4287_TAR_5657+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,4287,5657,inf,CRD017c,A1
0,3.6153593,"[[-1.62775478]
 [ 1.01385487]]","[[-0.68009792 -0.73312129]
 [-0.73312129  0.68009792]]",[4.76669228 0.84189042],0.99842924,[[-2.34134151 -0.19309512]],1.8721291,True,False,True,STIM_4287_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,4287,5657,inf,CRD017c,A1
0,16.299314,"[[3.52026479]
 [2.53276767]]","[[ 0.641117   -0.76744316]
 [-0.76744316 -0.641117  ]]",[4.91141255 0.84545406],0.9714961,[[3.79251805 1.16419927]],9.482832,False,False,True,STIM_4287_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,4287,5657,inf,CRD017c,A1
0,15.616607,"[[-2.54743564]
 [ 4.49983877]]","[[ 0.90115241 -0.4335024 ]
 [ 0.4335024   0.90115241]]",[4.63299241 0.56596301],0.9634325,[[-2.70595249  1.93859552]],15.050603,False,True,True,STIM_4287_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,4287,5657,inf,CRD017c,A1
0,2.4948916,"[[-1.00208232]
 [ 0.19539373]]","[[-0.52191815 -0.85299557]
 [-0.85299557  0.52191815]]",[6.05726333 1.88532206],0.99908423,[[-2.66513587 -0.89969038]],2.031312,True,False,False,STIM_4287_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,4287,5657,inf,CRD017c,A1
0,11.356625,"[[3.57952343]
 [2.02066136]]","[[ 0.56904534 -0.82230615]
 [-0.82230615 -0.56904534]]",[5.868212   0.62846429],0.9611517,[[ 3.36864382 -0.34717109]],4.3816147,False,False,False,STIM_4287_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,4287,5657,inf,CRD017c,A1
0,5.187037,"[[-1.51144023]
 [ 2.39696718]]","[[ 0.91730604 -0.39818291]
 [ 0.39818291  0.91730604]]",[5.48734092 0.5307568 ],0.9886374,[[-2.76648304  0.41955655]],2.8662956,False,True,False,STIM_4287_CAT_5657+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,4287,5657,inf,CRD017c,A1
0,0.20964862,"[[-0.55237665]
 [ 0.1803181 ]]","[[-0.39706523 -0.91779039]
 [-0.91779039  0.39706523]]",[3.41359089 0.59675387],0.966616,[[-0.38984601 -0.03157315]],0.13860637,True,False,True,STIM_4925_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4925,5657,inf,CRD017c,A1
0,2.2031145,"[[1.193031  ]
 [0.44885171]]","[[ 0.3705026  -0.92883143]
 [-0.92883143 -0.3705026 ]]",[3.11442827 1.35525443],0.65995026,[[1.633229   0.56727338]],2.0659795,False,False,True,STIM_4925_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4925,5657,inf,CRD017c,A1
0,1.5943681,"[[-0.90625419]
 [ 1.36717401]]","[[ 0.86701    -0.49829074]
 [ 0.49829074  0.86701   ]]",[3.13860911 0.58222794],0.9999648,[[-0.75921972  0.66291642]],1.543868,False,True,True,STIM_4925_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4925,5657,inf,CRD017c,A1
0,0.37793297,"[[-0.42475061]
 [ 0.11125171]]","[[-0.5883221  -0.80862668]
 [-0.80862668  0.5883221 ]]",[6.88969507 1.20632637],0.98566747,[[-1.04713493 -0.60078394]],0.27556673,True,False,False,STIM_4925_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4925,5657,inf,CRD017c,A1
0,1.5795779,"[[1.34658059]
 [0.3821557 ]]","[[ 0.37703993 -0.926197  ]
 [-0.926197   -0.37703993]]",[6.9318927  0.73136415],0.9807376,[[ 1.34431555 -0.60355331]],0.9047878,False,False,False,STIM_4925_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4925,5657,inf,CRD017c,A1
0,1.0388808,"[[-0.86410065]
 [ 1.56539644]]","[[ 0.92130293 -0.38884561]
 [ 0.38884561  0.92130293]]",[6.09977214 0.26080263],0.99621546,[[-1.23347552 -0.01722639]],0.2777241,False,True,False,STIM_4925_STIM_5657,inf,inf,False,False,False,False,True,False,False,False,False,4925,5657,inf,CRD017c,A1
0,0.07191735,"[[-0.2036482 ]
 [ 0.05645553]]","[[ 0.71950582 -0.69448641]
 [ 0.69448641  0.71950582]]",[4.13659337 0.7324466 ],0.8933373,[[-0.4120169  -0.21236452]],0.055181324,True,False,True,STIM_4925_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4925,6498,inf,CRD017c,A1
0,9.755413,"[[3.16275872]
 [1.39284365]]","[[ 0.41400598 -0.91027416]
 [-0.91027416 -0.41400598]]",[4.26970733 0.81632847],0.95525926,[[2.64122828 1.006463  ]],7.023576,False,False,True,STIM_4925_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4925,6498,inf,CRD017c,A1
0,5.768629,"[[-1.68996825]
 [ 3.7165012 ]]","[[ 0.93538885 -0.35362084]
 [ 0.35362084  0.93538885]]",[3.78734317 0.33135167],0.96361023,[[-1.42163331  0.90572119]],5.3288474,False,True,True,STIM_4925_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4925,6498,inf,CRD017c,A1
0,0.45626822,"[[-0.42002354]
 [ 0.03953849]]","[[-0.54774729 -0.83664383]
 [-0.83664383  0.54774729]]",[7.33677948 1.2327448 ],0.9964397,[[-1.17640206 -0.95725324]],0.3852927,True,False,False,STIM_4925_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4925,6498,inf,CRD017c,A1
0,3.6797252,"[[2.01531227]
 [0.81194286]]","[[ 0.45752408 -0.88919723]
 [-0.88919723 -0.45752408]]",[7.20419208 0.72453562],0.96766496,[[ 2.05331222 -0.564498  ]],1.6760296,False,False,False,STIM_4925_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4925,6498,inf,CRD017c,A1
0,2.5430334,"[[-1.34775726]
 [ 2.80195459]]","[[ 0.93500082 -0.35464555]
 [ 0.35464555  0.93500082]]",[6.5611195  0.21645724],0.99029505,[[-1.872404    0.00695485]],0.6178987,False,True,False,STIM_4925_STIM_6498,inf,inf,False,False,False,False,True,False,False,False,False,4925,6498,inf,CRD017c,A1
0,3.7693853,"[[-1.02771301]
 [ 1.61306926]]","[[-0.68946087 -0.72432293]
 [-0.72432293  0.68946087]]",[4.13785398 0.83978052],0.91603446,[[0.18251687 2.45306282]],2.1387494,True,False,True,STIM_4925_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4925,7464,inf,CRD017c,A1
0,12.210669,"[[ 3.19872893]
 [-0.80357402]]","[[-0.35777016 -0.93380968]
 [-0.93380968  0.35777016]]",[4.25631771 1.07717625],0.7782581,[[3.89375913 0.30415499]],9.8176565,False,False,True,STIM_4925_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4925,7464,inf,CRD017c,A1
0,11.274944,"[[-1.89934232]
 [ 5.90136139]]","[[ 0.9326023  -0.36090574]
 [ 0.36090574  0.9326023 ]]",[4.01745334 0.28086642],0.9701719,[[0.7158357  2.14095704]],4.9627814,False,True,True,STIM_4925_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4925,7464,inf,CRD017c,A1
0,1.2983333,"[[-0.74215401]
 [ 0.82488468]]","[[-0.6565368 -0.754294 ]
 [-0.754294   0.6565368]]",[4.79968358 0.99827185],0.9110286,[[-0.40405739  1.21042427]],0.9066059,True,False,False,STIM_4925_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4925,7464,inf,CRD017c,A1
0,3.8461368,"[[ 1.8185436 ]
 [-0.89796067]]","[[-0.50920343 -0.86064619]
 [-0.86064619  0.50920343]]",[4.84073521 0.91261071],0.89242476,[[ 1.96601964 -0.30162152]],2.3456972,False,False,False,STIM_4925_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4925,7464,inf,CRD017c,A1
0,3.9195535,"[[-1.21907342]
 [ 3.75269555]]","[[ 0.94393566 -0.33012947]
 [ 0.33012947  0.94393566]]",[4.3579313  0.24970556],0.9689859,[[0.03742183 1.05662007]],1.5648474,False,True,False,STIM_4925_STIM_7464,inf,inf,False,False,False,False,True,False,False,False,False,4925,7464,inf,CRD017c,A1
0,5.232503,"[[-1.99377843]
 [ 0.2309987 ]]","[[-0.32637698 -0.94523969]
 [-0.94523969  0.32637698]]",[5.08541952 1.11459689],0.9519035,[[-2.78260981 -1.36539402]],4.387548,True,False,True,STIM_4925_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4925,5657,inf,CRD017c,A1
0,10.091593,"[[3.17448199]
 [1.30767592]]","[[ 0.47779883 -0.87846928]
 [-0.87846928 -0.47779883]]",[5.34634197 0.8039471 ],0.98163134,[[ 3.35082786 -0.41719067]],5.533835,False,False,True,STIM_4925_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4925,5657,inf,CRD017c,A1
0,7.836529,"[[-2.34013052]
 [ 2.40175829]]","[[ 0.8307548  -0.55663854]
 [ 0.55663854  0.8307548 ]]",[4.05957361 0.58293247],0.99195546,[[-3.11776956  0.2250605 ]],3.8188112,False,True,True,STIM_4925_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4925,5657,inf,CRD017c,A1
0,2.2196548,"[[-1.30775793]
 [ 0.36966246]]","[[-0.45828008 -0.88880783]
 [-0.88880783  0.45828008]]",[6.01639183 1.00282805],0.9956312,[[-1.93356016 -0.83582665]],1.4730303,True,False,False,STIM_4925_TAR_5657+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,4925,5657,inf,CRD017c,A1
